llm_model_name,dataset_name,tensor_parallelism_degree,max_requests_per_batch,max_tokens_per_batch,arrival_rate,num_warmup_requests,step_idx,is_warmup_step,timestamp,num_inference_requests,num_prefilling_tokens,num_decoding_tokens,num_finetuning_fwd_tokens,num_finetuning_bwd_tokens,num_bwd_layers
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,106,0,28466076,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,107,0,28509358,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,108,0,28552356,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,109,0,28595664,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,110,0,28638419,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,111,0,28685320,8,42,7,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,112,0,28720831,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,113,0,28756286,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,114,0,28791659,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,115,0,28827095,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,116,0,28862438,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,117,0,28898169,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,118,0,28933441,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,119,0,28968894,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,120,0,29004392,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,121,0,29039878,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,122,0,29075225,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,123,0,29110686,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,124,0,29146159,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,125,0,29187290,8,22,7,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,126,0,29222573,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,127,0,29258383,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,128,0,29293961,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,129,0,29329496,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,130,0,29365012,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,131,0,29400541,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,132,0,29436308,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,133,0,29472026,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,134,0,29507425,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,135,0,29542680,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,136,0,29578107,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,137,0,29613570,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,138,0,29649171,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,139,0,29684529,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,140,0,29719972,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,141,0,29755324,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,142,0,29790833,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,143,0,29826507,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,144,0,29862114,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,145,0,29897656,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,146,0,29933230,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,147,0,29968818,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,148,0,30004382,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,149,0,30039916,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,150,0,30075511,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,151,0,30111085,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,152,0,30146967,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,153,0,30182745,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,154,0,30218350,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,155,0,30253992,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,156,0,30289792,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,157,0,30325512,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,158,0,30361349,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,159,0,30397299,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,160,0,30433148,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,161,0,30468851,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,162,0,30504577,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,163,0,30540286,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,164,0,30575969,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,165,0,30611839,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,166,0,30647510,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,167,0,30682949,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,168,0,30718579,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,169,0,30754286,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,170,0,30790007,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,171,0,30825917,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,172,0,30861865,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,173,0,30897621,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,174,0,30933416,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,175,0,30969321,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,176,0,31005234,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,177,0,31041102,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,178,0,31076934,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,179,0,31112617,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,180,0,31148487,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,181,0,31184379,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,182,0,31220311,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,183,0,31256141,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,184,0,31292040,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,185,0,31328034,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,186,0,31363939,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,187,0,31399941,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,188,0,31435862,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,189,0,31471616,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,190,0,31507643,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,191,0,31543522,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,192,0,31579529,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,193,0,31615481,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,194,0,31651361,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,195,0,31687180,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,196,0,31723171,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,197,0,31759114,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,198,0,31795064,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,199,0,31831047,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,200,0,31866898,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,201,0,31902864,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,202,0,31939029,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,203,0,31975054,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,204,0,32011021,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,205,0,32046982,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,206,0,32099661,8,84,7,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,207,0,32135638,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,208,0,32171669,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,209,0,32207674,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,210,0,32243752,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,211,0,32279848,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,212,0,32315885,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,213,0,32352021,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,214,0,32388008,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,215,0,32424042,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,216,0,32460080,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,217,0,32496284,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,218,0,32532332,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,219,0,32568445,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,220,0,32604594,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,221,0,32640616,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,222,0,32676847,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,223,0,32713042,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,224,0,32749283,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,225,0,32785442,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,226,0,32821571,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,227,0,32857977,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,228,0,32894186,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,229,0,32930347,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,230,0,32966393,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,231,0,33002476,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,232,0,33038642,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,233,0,33074716,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,234,0,33110800,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,235,0,33146859,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,236,0,33183081,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,237,0,33219256,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,238,0,33255473,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,239,0,33292262,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,240,0,33328526,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,241,0,33364802,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,242,0,33401111,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,243,0,33437325,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,244,0,33473514,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,245,0,33509973,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,246,0,33546251,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,247,0,33582539,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,248,0,33618703,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,249,0,33654956,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,250,0,33691206,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,251,0,33727474,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,252,0,33763815,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,253,0,33799953,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,254,0,33836294,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,255,0,33872604,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,256,0,33909058,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,257,0,33945389,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,258,0,33991209,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,259,0,34027459,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,260,0,34063825,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,261,0,34100229,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,262,0,34136585,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,263,0,34173021,8,0,8,0,0,0
01-ai/yi-1.5-34b,sharegpt,2,8,128,0,10,264,0,34209460,8,0,8,0,0,0
